case_id,writer_model,reader_model,embedding_model,seed,A_trial_id,B_trial_id,C_trial_id,writer_output_equal_ABC,memory_semantics_equal_ABC,memory_vectors_equal_ABC,query_equal_ABC,retrieval_equal_ABC,retrieval_vectors_equal_ABC,B_C_prompt_parse_ok,B_C_user_payload_equal_after_identifier_normalization,B_C_system_equal,B_has_d2_instruction,C_has_d2_instruction,A_provenance_records,B_provenance_records,C_provenance_records
FOR-03,qwen3:8b,mistral:7b,embeddinggemma:latest,42,3e9fdaf8-0498-44d0-a5d9-addd8d1c4247,fd01c9b6-a8a0-482a-8c77-89cea3ef0375,ade15458-f8b3-485d-956e-409c5c99d496,True,True,True,True,True,True,True,True,False,False,True,0,5,5
FOR-03,qwen3:8b,qwen3:8b,embeddinggemma:latest,42,c4554197-41ce-49d1-a898-3123be95dc26,89ee734b-cf3f-497a-988e-6ebfa7aa4a21,0648cf60-14fd-47a7-b2ec-bd0dfd6ce646,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,gemma3:12b,gemma3:12b,embeddinggemma:latest,42,9a6c9a10-a278-433b-a9f6-574089b128d1,655ec81d-a85f-4a66-9c62-cac82551236b,6076f998-85f3-4228-8134-39be79541227,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,gemma3:12b,llama3.1:latest,embeddinggemma:latest,42,d6cff636-eacc-4edf-8cf6-d788066e1e81,72289cbc-166e-47e9-b539-1682847a7569,b27212a2-d1be-4415-9b10-6f35f3c92050,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,gemma3:12b,mistral:7b,embeddinggemma:latest,42,524f8ac0-9034-47b6-98df-251b5d2f7e83,eaefccac-8915-4d1e-b3cf-3421c7268208,c58c6c43-4dd8-4bee-9092-fc0853101f5f,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,gemma3:12b,qwen3:8b,embeddinggemma:latest,42,48ac8f54-083b-45a7-9234-58d7803075cb,149dcac3-7841-47d0-bb7b-b8494f457b91,c91f9cca-f02a-457e-bf30-432696006e8a,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,llama3.1:latest,gemma3:12b,embeddinggemma:latest,42,5794c00e-e45a-4d34-888a-ac52d2e08067,008cbbb7-d66f-4f82-8d84-bfaa1d2b6c1c,659bdf2a-2aa0-4ab4-b5d7-ec76effdb2dd,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,llama3.1:latest,llama3.1:latest,embeddinggemma:latest,42,cd6357e1-59f3-4abf-b382-cd770e0ed8e2,915e511c-9537-40f9-b52b-3a435373caa2,6655e16d-6625-487b-82ae-0143721f75f2,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,llama3.1:latest,mistral:7b,embeddinggemma:latest,42,8d5f9ca6-4543-46b6-a5ea-7bd302b60b60,48fbf894-73c4-4d78-846a-e01f87ff1949,e566908a-bd9f-4169-81e8-306a701632ab,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,llama3.1:latest,qwen3:8b,embeddinggemma:latest,42,8be16008-12f4-4b73-ae4e-23291eb56931,dbfc3131-4e4f-449c-8aa8-a936f818a0e1,77ceba0b-5e13-4268-a5ff-e30c6545cd5e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,mistral:7b,gemma3:12b,embeddinggemma:latest,42,fc930144-de39-4e8c-bd22-c13ee717af10,1974fddc-fdc9-472f-a777-81287db4f02f,2496a834-2c9f-4924-afcf-8574945d543a,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,mistral:7b,llama3.1:latest,embeddinggemma:latest,42,53ab81ea-ddcf-4ee4-a118-d190954f5b79,4db2d8ad-505b-4cfc-bc9d-88cebb7f48b8,f5484dc4-d80f-4b00-a618-eb5b3993c2b7,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,mistral:7b,mistral:7b,embeddinggemma:latest,42,8e141238-80e3-4221-9687-41132bc35a25,30f9749b-bcb9-4f12-b1c8-97180682708f,1f79aab9-e465-4e74-9a8c-28b49e444770,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,mistral:7b,qwen3:8b,embeddinggemma:latest,42,7fadfb07-17e4-47e3-8707-4d1c0105b6c2,f89ef51e-9301-4a81-a5dc-6901a793e079,547102dc-6d53-4e9c-a8b3-c97ad79135a8,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,qwen3:8b,gemma3:12b,embeddinggemma:latest,42,cb9d312d-0998-4ea1-88e3-467b6950df4e,71649fc1-ae6e-44b8-ba1c-19ddd137e34f,72519164-e497-4266-8cc5-f13ec3c01e1f,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,qwen3:8b,llama3.1:latest,embeddinggemma:latest,42,2c1258dc-3979-4451-ba43-a6dc8d7309a1,475447ca-ad93-4232-99e1-3f2247eb08a3,70f85704-1d99-4075-b959-cfb136b90338,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,qwen3:8b,mistral:7b,embeddinggemma:latest,42,de92e27d-6059-447a-abb1-46343e2dafe0,11b2e9dc-798c-4a86-9d84-1927f2fe426a,a0a8c4d2-e064-4d46-877f-19570591089d,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-01,qwen3:8b,qwen3:8b,embeddinggemma:latest,42,45410f9e-45c8-4c5d-abd6-87ba0c7b1788,eeafaeb9-e8d7-4d5d-bc86-c9f85c3e4244,7da316e5-b66d-4422-9c0a-45c21435d5b3,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,gemma3:12b,gemma3:12b,embeddinggemma:latest,42,07fdfbcf-e67a-4bef-bc63-c2b8a7846052,d9d2425f-dd5e-421e-8b6b-cce81385c935,8d0d3c78-f380-49dc-861e-8eb85809244b,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,gemma3:12b,llama3.1:latest,embeddinggemma:latest,42,22071233-f86c-4c0c-8eda-b4549d20e112,ea1bf140-64cc-4f1b-a46b-9520e5bda76d,0fd9b0b2-57bf-4dc4-bf28-bd0c26478a97,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,gemma3:12b,mistral:7b,embeddinggemma:latest,42,583872e2-5b95-4d26-944b-51deeae43e4a,5f89324d-6689-4814-98d0-c135615e9d55,d9b8ea1d-2091-4727-920f-b350e90568f8,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,gemma3:12b,qwen3:8b,embeddinggemma:latest,42,a6a11ec5-4bd5-46fa-9c58-f359573b15cc,1be5edf2-39a4-444d-93a5-520b9f750e12,aa40782b-5207-4dd5-96f6-6ebebb572103,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,llama3.1:latest,gemma3:12b,embeddinggemma:latest,42,501bbdfa-9603-4e6f-a375-b6bf8590a269,2a578df2-1b3e-4782-925f-9597e9eea696,557527de-0ab4-40c2-ae5e-61e0b17b2cca,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,llama3.1:latest,llama3.1:latest,embeddinggemma:latest,42,c5f98361-13a7-4354-8c22-97e97c95b39b,58e84b0c-4a9c-4ed7-b9aa-725a67134425,b5dc5323-78aa-43f8-a79c-bc9cb455ba76,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,llama3.1:latest,mistral:7b,embeddinggemma:latest,42,38f98d0e-524e-449d-96b8-82cb3be4c024,33cbc6f3-14e1-406b-a261-1c77d3c6a7bc,d9c8d08e-e633-4f7a-a4f3-235544ef33bd,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,llama3.1:latest,qwen3:8b,embeddinggemma:latest,42,896224da-40f6-4a30-a015-9b352185c831,7269e614-1b37-4ccd-992c-68d85d24b03f,d4865a17-261b-4d94-b76f-79c853c0b63e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,mistral:7b,gemma3:12b,embeddinggemma:latest,42,a98124ab-84e4-473b-bb05-03a125e09594,6147dbef-6004-442d-888a-f3cd45371259,652514db-ccb8-41f6-8f9e-7deaa7886135,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,mistral:7b,llama3.1:latest,embeddinggemma:latest,42,5b7d6650-9b2b-4e2b-b96c-2302d8acbd3f,d0b33a46-a2e8-4d9d-a944-4d21283ba815,fc446eeb-6f44-4e65-b355-a8396dd6fc3f,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,mistral:7b,mistral:7b,embeddinggemma:latest,42,7b7ffd79-f35e-4b5a-9294-d074166055f3,9eba6ec6-ce83-4791-98b6-b1aac62afda5,4166d50a-0747-4aae-a077-52cad0f0f5d4,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,mistral:7b,qwen3:8b,embeddinggemma:latest,42,0f4f4356-0e19-4334-b634-6b61691ff91c,6c9df50d-3315-4004-9d3e-36b5596639a2,e678a3a3-1702-41d2-b3b1-ec4fef0cdc54,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,qwen3:8b,gemma3:12b,embeddinggemma:latest,42,e032e63b-cb50-4c4a-a5ad-851d2cdda025,71eb126d-a988-4222-a2df-b0cb7556b660,c5901c1d-2a96-4cdf-8ca6-2083cbde6bab,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,qwen3:8b,llama3.1:latest,embeddinggemma:latest,42,e67ed71e-4caa-4c05-9add-f45f5360b4ce,4a4944ed-cc97-4dc9-bcd8-9aebeb0e0e56,2c2956de-1488-4e14-ac0e-e8778e7d95a6,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,qwen3:8b,mistral:7b,embeddinggemma:latest,42,85ef43e5-308f-46af-8381-c683966785ea,47864f09-2b98-4fd1-ac80-77c7d634645d,252e7bef-6ac9-4935-b944-b558c04ea988,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-02,qwen3:8b,qwen3:8b,embeddinggemma:latest,42,b168ba00-25eb-4414-bac4-1080efb7a14d,6e8b7c83-f138-4d16-85c1-2bace9114946,52980719-84d8-4fa4-b6fd-c565f3ffd415,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,gemma3:12b,gemma3:12b,embeddinggemma:latest,42,946f9546-3008-4490-b9f5-cc76bb31172c,09559062-8a77-497e-b65a-fc3d5ea473d0,0ae5748f-cef0-4e33-adfa-fa33fddda070,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,gemma3:12b,llama3.1:latest,embeddinggemma:latest,42,c5719ed9-c4ca-45a5-a65a-5657e8ecb6d0,b721d441-e99d-45bd-87e8-68c4f3f46a93,96fa3bc9-5451-4f97-b6c0-50a41567af69,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,gemma3:12b,mistral:7b,embeddinggemma:latest,42,9a64d48e-2627-4819-8297-a9c1ecb28bec,d66dfa06-fc7a-44cd-8a0d-b68e7fa494e8,c44f8558-96b1-48bb-8bdb-c4edbbd36d6e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,gemma3:12b,qwen3:8b,embeddinggemma:latest,42,220478d6-8424-448c-b994-fd66e5f891b4,38f9b724-eca5-4852-b8ad-993ce1c527b4,0bc76bf5-a12d-4f9d-b73b-b51e3120a103,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,llama3.1:latest,gemma3:12b,embeddinggemma:latest,42,d4292c37-99f0-4105-9ff9-16ce07662ed7,3f57e7d8-c331-49d0-92e6-ea93df63e252,e9706647-e901-4170-9135-6e089cedcd6e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,llama3.1:latest,llama3.1:latest,embeddinggemma:latest,42,42a40d29-d026-4b25-93b2-ad47823dc66a,399d6640-d046-4e0a-9462-a10e33529062,96c004fe-58ba-43a7-96f4-2030aaf3b865,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,llama3.1:latest,mistral:7b,embeddinggemma:latest,42,68deaef5-00eb-4e52-94aa-eccd6cc89d90,be002dad-97b8-4aba-b495-c4e3b26e3a1d,98f29512-0234-43c7-a27e-88cbced25a20,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,llama3.1:latest,qwen3:8b,embeddinggemma:latest,42,81da8817-d172-4dfb-89c8-fb9760732423,0f48d45a-9a58-42f4-8e27-e60baaba0ac9,05d507f2-4849-462c-bfa3-064c817dcc0d,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,mistral:7b,gemma3:12b,embeddinggemma:latest,42,93a425f4-5b94-4e25-bfd7-76415fd123cd,7cf5c328-c860-4557-9899-110b7728e21a,3682618d-2404-4729-9c3d-547337e226e8,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,mistral:7b,llama3.1:latest,embeddinggemma:latest,42,e7b65336-b172-4a6e-827f-f0657600b7d7,04de5084-7e50-4a4f-b080-fe40dbf1282a,476e951b-70e4-4680-95c2-9b11cf06adc4,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,mistral:7b,mistral:7b,embeddinggemma:latest,42,5e7e6234-2779-4fd1-b5bf-43201e9c3738,0f37edeb-83b9-4b05-b542-cbee30719914,07b006e1-7c45-41b2-b741-0856987f29bc,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,mistral:7b,qwen3:8b,embeddinggemma:latest,42,02d9ce3c-3999-4e55-90d7-4b5ab73adbdb,e1ef7fc3-ecbd-4152-9ed9-61ce2a785d6b,a4c25b44-30f4-4696-9ace-1f86c7c1a290,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,qwen3:8b,gemma3:12b,embeddinggemma:latest,42,dd4d6f05-9c6d-48dd-81b2-93a50bc60b38,dab29e78-4a3f-4045-bf30-fb4f7b86e15b,64234777-fc2c-43f1-ba27-a87f797ad81e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,qwen3:8b,llama3.1:latest,embeddinggemma:latest,42,8a4e98ae-24e5-4bb2-8359-20ae39473d39,372dbfca-0387-4a6f-83f4-b6556ea4e595,eb77545d-5a7f-40e5-8edf-4c66dd4b004a,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,qwen3:8b,mistral:7b,embeddinggemma:latest,42,3ee30daf-16cc-4c60-babd-34eb5de24393,df142f66-0fc6-4c52-b541-4c169a13aeb8,c9a0706b-7885-47ba-b1f9-41719a158694,True,True,True,True,True,True,True,True,False,False,True,0,5,5
HIS-03,qwen3:8b,qwen3:8b,embeddinggemma:latest,42,f789b782-e345-4c72-a177-9f1c3eaddc89,16aa2594-03a1-4943-bc93-dbb3bf90fc32,2120b2a0-bcf6-43df-a407-026c74f90b7e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,gemma3:12b,gemma3:12b,embeddinggemma:latest,42,ab23d205-0af9-4b90-b59c-fd3bc7bc79d6,e67eb07c-50a8-4ccd-9eec-4af50dfa52ec,750ad739-a0aa-4732-9f2e-d4bec188293c,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,gemma3:12b,llama3.1:latest,embeddinggemma:latest,42,93d1d26c-34d3-4a93-b461-77da42c82991,51d369ae-b5a9-4dc3-b24e-d2e6050b6265,aa9f2f17-9c44-4495-9bdd-5770b99ac70a,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,gemma3:12b,mistral:7b,embeddinggemma:latest,42,14c48f14-3f23-4309-8c46-c2bd236e8838,468fd012-c3c1-4560-8274-fda0c5188e22,4b7f2a02-8036-4f60-99f3-802cb065f6a9,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,gemma3:12b,qwen3:8b,embeddinggemma:latest,42,138246dd-58ca-4013-834f-272ad483a5c2,2463c2b2-b819-4318-b2f0-78c023c1e89f,049648db-562b-422a-8067-6a70b3fd13bc,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,llama3.1:latest,gemma3:12b,embeddinggemma:latest,42,6c4ed2dc-91f6-42f7-8d78-c86f1c538f62,ad142ea9-b05a-47ff-b341-fcc6f769c204,8fb1bd3b-9b4e-4d47-b71e-f39ee0b4b752,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,llama3.1:latest,llama3.1:latest,embeddinggemma:latest,42,f845ff39-f7a6-4888-96ef-d63b07797de1,351eceae-7b5e-4737-9097-f05458c41c7e,6af56746-17f5-47e8-9b8e-642863e2f4e4,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,llama3.1:latest,mistral:7b,embeddinggemma:latest,42,7163dcaa-e8a6-4f4c-bd2d-1233d8731a3f,145947ac-6987-4dad-8473-95c7ab8ee79c,f608f432-6fa4-4d61-8008-1dd1446be265,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,llama3.1:latest,qwen3:8b,embeddinggemma:latest,42,aef6a8c7-6e1f-4311-9524-9c3c3e2e54d1,b1d7d18e-bb30-4e45-8fcf-1b17a84c7ef6,74af6687-5d91-48c2-870d-57b41377fff1,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,mistral:7b,gemma3:12b,embeddinggemma:latest,42,366a667c-128a-4824-b21a-adf62e13b03a,8da8d9f5-df0c-4512-951f-50b16a701cbc,80aa946d-6de8-4319-8583-c33f5b68d375,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,mistral:7b,llama3.1:latest,embeddinggemma:latest,42,17b9aebd-18f9-4546-bb0b-5f85d455fd53,00ee37ae-2e1a-443b-8fab-bc5f671a758b,5611a8f0-eb77-4899-947c-9a186f9eb9c3,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,mistral:7b,mistral:7b,embeddinggemma:latest,42,360c5afe-cceb-496e-82ac-4ce986b705b0,dc36cc3e-7a8b-4137-90cc-add5094e1642,a0836ac9-1eae-4e14-9fec-6dceeed5111f,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,mistral:7b,qwen3:8b,embeddinggemma:latest,42,764b3871-3b43-4661-ad8b-1d237408751d,06b86d30-67b6-4c28-9156-bb8d799cca3d,0d1bac8e-cb36-459a-8333-774b43bceb2e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,qwen3:8b,gemma3:12b,embeddinggemma:latest,42,5ac9bb97-7a73-42bd-82b2-3e43854881cb,f36eda87-a9f1-4dda-b4cb-367098b5ed63,8319c5aa-b4a7-4620-b4dd-1d7e0c0c54a0,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,qwen3:8b,llama3.1:latest,embeddinggemma:latest,42,f4810ae5-fd9a-44ef-81d3-f94835e64535,15c40ce4-0c73-48f3-8f76-3cc578ddca88,6f02b6ef-1f59-4181-993a-3653bb58f4cd,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,qwen3:8b,mistral:7b,embeddinggemma:latest,42,7eb5d9ad-b604-42de-a233-43f5e6769577,e1029205-ab95-4a2d-a46b-1aa3e35cb32b,b613818f-0677-4c50-ad25-0baaae89b317,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-01,qwen3:8b,qwen3:8b,embeddinggemma:latest,42,7b86b1eb-9eaf-4611-884a-a48e9f8550fd,6705d6ef-8663-489c-8813-6829099e5d23,c86606a4-3877-4733-9c2d-7ef3abd9da16,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,gemma3:12b,gemma3:12b,embeddinggemma:latest,42,b5951e7a-9512-4e45-bcf0-68899bfc5e69,f746ee49-2797-4842-a97e-2b764c228801,9d76285a-b880-4724-b1ff-53bec02fef93,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,gemma3:12b,llama3.1:latest,embeddinggemma:latest,42,e13f40d7-a930-42b8-a4ed-a8291fc7231e,63d8c95c-d338-455e-9564-6a33d65827ee,95d2d9a3-1141-4f7e-bdb0-508e38854a13,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,gemma3:12b,mistral:7b,embeddinggemma:latest,42,51550982-dd7a-4179-a592-42eda9677663,f66ad22d-9800-4e8a-8a6d-cc7207633017,50b970ab-7d23-4573-8d63-d53995ccffc1,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,gemma3:12b,qwen3:8b,embeddinggemma:latest,42,5bceba8e-cd30-44f7-b4c9-c78b064cffaa,fb6acd68-92e6-4826-9906-07b1fde370cb,471191e3-0a03-4639-8b02-d269ab03f206,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,llama3.1:latest,gemma3:12b,embeddinggemma:latest,42,afc4b02b-53d1-4ac7-8ac9-45efc0ac8155,4dc4c574-e3cc-465e-bde0-695243466521,e9f93303-b673-46aa-b16d-da0c4358dd4e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,llama3.1:latest,llama3.1:latest,embeddinggemma:latest,42,0f0d8465-f6a0-410a-b78b-1eb28cf6350e,2ff3b50b-e474-4f6c-8628-4348660a3da3,a2285a40-0865-435b-819d-cf0ede94fb31,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,llama3.1:latest,mistral:7b,embeddinggemma:latest,42,9d4c92ca-c0e7-4384-b4b1-2681074a7b1b,fb2d53e7-5001-408c-ad0b-e7ebf76760c5,9fe4a455-1229-4538-81e9-27494150f147,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,llama3.1:latest,qwen3:8b,embeddinggemma:latest,42,be0f4329-b9b0-4b2b-a323-20718094397b,27146a5d-a65e-49dd-bfc7-f7625f7b7efc,a5171ac3-5b8c-49c5-86ee-722d5035f6a2,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,mistral:7b,gemma3:12b,embeddinggemma:latest,42,7fefd32d-6258-495f-80aa-33fdbb763b06,705365c4-d443-4237-8ec7-e98dba6c0ae3,1576605d-9016-4822-812d-63e7bea9f7bf,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,mistral:7b,llama3.1:latest,embeddinggemma:latest,42,b25f003e-2cda-4e82-ac83-833f21c4a5b1,8b846bc4-097c-4cfd-8863-f23b08e465e3,db5ec16c-bbf3-49c6-ac82-a87ad39f8da3,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,mistral:7b,mistral:7b,embeddinggemma:latest,42,6a601e80-dfa2-467e-8fb6-35cfbcf88eb8,fcc47338-b7dc-4f45-a622-4ac1df8dd51b,23898a03-16b0-4263-bf02-29d087bcf66f,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,mistral:7b,qwen3:8b,embeddinggemma:latest,42,a24534e6-2209-4bb8-a950-0b6c03e62fd9,3bce399b-bbd5-4437-91a5-6be3bfdecaf6,1e5b2a5e-4794-4cb2-84fb-f90bfa8f6b07,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,qwen3:8b,gemma3:12b,embeddinggemma:latest,42,104fc834-a049-4343-b763-6bcc46b1a8f7,a70481c2-0b5f-4e42-8460-5317e8795701,210174c2-c61d-42a5-bd77-8481a45df865,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,qwen3:8b,llama3.1:latest,embeddinggemma:latest,42,ba1ce27b-4c61-4e15-ad0c-a46bbbab77ff,eb0efcf4-f669-40ff-bc60-2cf5bffcb74d,d33f4c16-5ca6-4ca3-9eaa-5e865968ff57,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,qwen3:8b,mistral:7b,embeddinggemma:latest,42,34dff146-e0fc-407d-9d69-2d6fe0c2b91b,8b55529a-4364-4ad6-984b-8ec2fb6859f9,6c04a93e-ded8-43a5-88ea-7d801bcb3c6d,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-02,qwen3:8b,qwen3:8b,embeddinggemma:latest,42,8603f219-fd08-4fbc-b8e1-31898f0b60dd,1d757398-15a7-4300-ada4-c4343708a67c,ef93d801-6184-40fe-914c-5adfb8fc2120,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,gemma3:12b,gemma3:12b,embeddinggemma:latest,42,0c37844d-46d0-4e50-8983-6d1b9ee4bb3b,0d12ef1f-7900-4600-aafd-7c66e6918ce6,76b362fb-8652-4313-8664-e6f5558a2a52,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,gemma3:12b,llama3.1:latest,embeddinggemma:latest,42,d8c8a07d-53aa-4f2e-8eee-ed49f5796bb7,d555e578-09e6-4a65-ad1d-e19bf3039cda,173e358e-24ca-43b2-bdcb-e6cae1db6ef0,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,gemma3:12b,mistral:7b,embeddinggemma:latest,42,a15a4c84-d216-43e3-989f-dbac24fd9633,e382b356-acd1-48ec-99ac-f4bf93131f00,6c2f76fa-63f1-489d-885d-9c72577c99a9,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,gemma3:12b,qwen3:8b,embeddinggemma:latest,42,c6c88741-5fd5-43ea-887a-372fa61446e6,eb1eee0e-6a60-4a63-a508-7dbdb6aa2f98,d8496e0e-09fb-4c75-964a-764c6a0cbd1e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,llama3.1:latest,gemma3:12b,embeddinggemma:latest,42,5a152060-3ddf-46b6-b297-61ce0ca210b6,0d161a3f-2d22-42bd-b29a-1da8db8af25a,7b3a1eff-7b38-4b4f-84ee-022ffa3d6e9e,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,llama3.1:latest,llama3.1:latest,embeddinggemma:latest,42,9272d7c1-efa6-43e6-a9e1-72a99e8c50b9,5c641193-a836-44e7-8918-70cbf4cc7d79,2578f7e7-eea9-4aed-852c-3959c4fa5054,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,llama3.1:latest,mistral:7b,embeddinggemma:latest,42,4835a61a-3f1b-4fc3-ace8-fec7bcd0eb78,5033bfbe-5540-43b2-8847-b4c81025b2b5,44ff1917-a4fa-4af3-8210-40c190abf57d,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,llama3.1:latest,qwen3:8b,embeddinggemma:latest,42,b39343a7-e65f-43c5-b8bc-efe2e927aede,ef3239d6-68ac-436b-9701-1e2ad0e004a9,70745649-34fc-496e-8ecd-973ebd2dca80,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,mistral:7b,gemma3:12b,embeddinggemma:latest,42,1c6130f8-3169-49fb-a220-2fecd51eade2,56f60fec-b836-40cc-b47c-1e2428d0606f,a7a5a280-00d7-40c5-bbb6-33297965cb89,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,mistral:7b,llama3.1:latest,embeddinggemma:latest,42,f64262fc-687d-4336-b309-4534e78f5fae,b6a2d6a4-c5c1-41f0-8103-ef783835de42,08c8726f-57df-4cee-bbdd-c43d43c21166,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,mistral:7b,mistral:7b,embeddinggemma:latest,42,4004cf9d-4cbc-4368-b9ae-5c8985dc6cf1,be5402a0-a61a-4d4f-acfd-5dec3d616b00,32c3d466-a4a3-4e0a-8e37-b0171ee5301b,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,mistral:7b,qwen3:8b,embeddinggemma:latest,42,d88a172a-5cdc-4a6a-be7f-3ddb432b2f55,52980a08-fed6-4120-8c9b-efd78bdefd3f,cccb35d9-f04c-49a7-898c-df23f23d8b10,True,True,True,True,True,True,True,True,False,False,True,0,5,5
PRO-03,qwen3:8b,gemma3:12b,embeddinggemma:latest,42,5bb193f3-a7b5-4240-bf4d-88054b37505c,d8bd3021-13f8-4018-8fd1-19677d1f2b75,2ce29276-1028-4a2b-a313-c158efc05cfc,True,True,True,True,True,True,True,True,False,False,True,0,5,5
